order_id,product_id,quantity,unit_price,discount_pct
10695,12,1,292.67,0
10696,20,1,519.58,0.1
10696,5,1,1832.85,0.05
10697,7,1,1487.56,0
10697,27,1,323.57,0
10698,17,1,639.8,0.1
10699,16,1,874.98,0.1
10699,2,1,1247.52,0
10700,1,1,2003.11,0
10700,26,1,133.44,0.05
10700,32,1,517.32,0.05
10701,35,1,318.51,0.05
10702,21,1,144.14,0.1
10703,20,1,519.58,0
10704,38,1,249.52,0
10704,27,2,323.57,0.1
10704,20,1,519.58,0
10705,22,3,180.93,0.05
10705,39,1,559.67,0.05
10705,17,2,639.8,0.1
10706,13,1,781.66,0
10706,36,1,636.41,0.1
10707,21,1,144.14,0
10708,1,1,2003.11,0
10709,34,1,590.58,0.1
10710,32,1,517.32,0
10710,19,1,536.57,0.1
10711,34,2,590.58,0
10712,24,1,108.36,0
10713,7,1,1487.56,0.05
10713,25,1,263.93,0
10714,21,1,144.14,0
10715,15,1,425.88,0
10716,4,2,668.78,0.05
10716,29,2,313.35,0
10717,37,1,421.81,0
10717,22,1,180.93,0
10718,25,2,263.93,0.1
10718,12,1,292.67,0.1
10719,3,1,744.71,0
10720,34,2,590.58,0
10721,35,2,318.51,0
10722,7,1,1487.56,0.2
10722,39,1,559.67,0
10723,24,1,108.36,0.2
10724,37,1,421.81,0.2
10725,12,2,292.67,0.2
10725,26,1,133.44,0
10726,17,1,639.8,0
10727,11,2,423.21,0.2
10728,19,1,536.57,0.05
10729,14,1,653.36,0.05
10730,38,1,249.52,0.05
10731,12,2,292.67,0
10732,8,1,1334.24,0.1
10732,35,1,318.51,0.05
10732,2,1,1247.52,0.2
10733,36,1,636.41,0
10734,19,1,536.57,0
10734,40,1,337.89,0
10735,40,1,337.89,0
10736,35,1,318.51,0.05
10737,4,1,668.78,0
10738,21,1,144.14,0.1
10738,38,2,249.52,0.05
10739,34,1,590.58,0.1
10739,24,1,108.36,0
10740,12,1,292.67,0
10741,35,1,318.51,0
10742,5,1,1832.85,0
10743,22,1,180.93,0
10743,1,2,2003.11,0.2
10744,34,1,590.58,0
10745,2,1,1247.52,0.2
10745,14,1,653.36,0.1
10746,9,1,1250.47,0.05
10746,25,1,263.93,0
10747,27,1,323.57,0
10747,22,2,180.93,0
10748,17,1,639.8,0
10749,6,1,1196.57,0
10749,30,1,320.39,0
10750,36,1,636.41,0
10751,24,1,108.36,0.1
10751,30,1,320.39,0
10752,3,2,744.71,0.1
10752,22,1,180.93,0
10752,11,1,423.21,0
10753,10,2,490.4,0.1
10754,28,1,168.45,0.2
10755,37,2,421.81,0.1
10756,40,1,337.89,0
10757,22,1,180.93,0
10758,21,1,144.14,0.1
10758,12,1,292.67,0
10758,35,1,318.51,0
10759,36,1,636.41,0
10759,17,1,639.8,0
10760,36,1,636.41,0.05
10760,13,3,781.66,0
10760,39,2,559.67,0
10761,24,1,108.36,0.05
10761,37,1,421.81,0.1
10762,20,1,519.58,0
10762,26,1,133.44,0
10763,27,2,323.57,0
10764,23,1,379.72,0
10765,17,2,639.8,0
10766,2,2,1247.52,0.1
10767,27,2,323.57,0
10768,38,1,249.52,0.05
10768,33,1,628.13,0
10769,4,2,668.78,0.05
10769,40,1,337.89,0.1
10770,37,1,421.81,0.1
10771,3,1,744.71,0
10772,39,1,559.67,0.1
10773,13,1,781.66,0.1
10774,31,1,711.41,0.05
10775,40,1,337.89,0
10776,31,1,711.41,0
10776,25,2,263.93,0
10777,7,1,1487.56,0
10777,34,1,590.58,0.2
10777,5,1,1832.85,0
10778,25,1,263.93,0
10778,16,1,874.98,0
10779,11,1,423.21,0.05
10779,1,1,2003.11,0.1
10780,34,1,590.58,0
10780,14,2,653.36,0
10780,11,1,423.21,0.2
10781,14,1,653.36,0.05
10781,26,1,133.44,0
10781,23,1,379.72,0.1
10782,30,1,320.39,0.1
10783,4,1,668.78,0
10783,10,1,490.4,0.05
10783,28,1,168.45,0.2
10784,9,1,1250.47,0.1
10784,22,1,180.93,0
10785,36,1,636.41,0.2
10786,8,1,1334.24,0
10787,17,2,639.8,0
10788,11,1,423.21,0
10789,4,1,668.78,0
10790,30,1,320.39,0
10791,36,3,636.41,0.1
10791,32,2,517.32,0.05
10792,13,1,781.66,0.05
10793,13,3,781.66,0
10793,11,2,423.21,0
10794,14,1,653.36,0.05
10795,3,1,744.71,0
10796,8,1,1334.24,0
10797,29,3,313.35,0
10797,6,1,1196.57,0
10798,2,1,1247.52,0
10799,36,1,636.41,0
10800,2,1,1247.52,0.05
10801,1,1,2003.11,0.05
10802,38,1,249.52,0
10802,3,1,744.71,0
10803,14,3,653.36,0.1
10804,36,1,636.41,0
10805,25,1,263.93,0
10805,6,3,1196.57,0
10806,18,1,230.79,0
10807,10,1,490.4,0.1
10808,38,1,249.52,0.05
10809,39,1,559.67,0
10810,8,2,1334.24,0.1
10810,36,2,636.41,0.05
10810,34,1,590.58,0.05
10811,16,2,874.98,0
10812,14,1,653.36,0
10813,10,2,490.4,0
10814,23,1,379.72,0
10815,20,1,519.58,0.05
10816,15,3,425.88,0
10816,37,1,421.81,0.05
10817,28,1,168.45,0.1
10818,30,2,320.39,0
10819,21,1,144.14,0.1
10820,17,1,639.8,0
10821,33,1,628.13,0
10821,4,1,668.78,0.1
10822,20,2,519.58,0
10822,16,1,874.98,0
10823,1,1,2003.11,0.05
10823,27,1,323.57,0.1
10824,4,2,668.78,0
10825,20,1,519.58,0
10826,30,1,320.39,0.05
10826,34,1,590.58,0
10827,20,1,519.58,0.1
10828,15,1,425.88,0
10829,11,1,423.21,0.1
10830,26,1,133.44,0.05
10830,16,1,874.98,0
10831,34,1,590.58,0
10832,36,1,636.41,0
10833,40,1,337.89,0
10834,9,1,1250.47,0
10835,3,1,744.71,0
10836,32,1,517.32,0
10837,20,1,519.58,0
10837,31,1,711.41,0
10837,3,1,744.71,0
10838,32,1,517.32,0
10839,27,1,323.57,0
10840,14,1,653.36,0.05
10840,40,1,337.89,0
10841,8,2,1334.24,0.1
10842,6,1,1196.57,0
10843,11,1,423.21,0
10843,8,1,1334.24,0.1
10843,18,1,230.79,0
10844,13,1,781.66,0
10845,10,1,490.4,0
10846,18,2,230.79,0
10847,28,1,168.45,0
10847,18,1,230.79,0.1
10848,21,1,144.14,0.05
10848,19,3,536.57,0
10849,7,1,1487.56,0
10850,14,1,653.36,0
10851,19,1,536.57,0.2
10851,25,1,263.93,0
10852,27,1,323.57,0
10853,1,1,2003.11,0.1
10854,5,1,1832.85,0
10854,26,1,133.44,0
10855,21,2,144.14,0
10856,23,1,379.72,0
10857,38,1,249.52,0.1
10858,4,2,668.78,0
10858,20,1,519.58,0
10859,9,3,1250.47,0
10860,11,2,423.21,0
10861,15,2,425.88,0.05
10861,20,2,519.58,0.05
10862,39,1,559.67,0.05
10862,33,1,628.13,0
10863,10,1,490.4,0.1
10863,7,1,1487.56,0
10864,20,3,519.58,0.05
10864,13,1,781.66,0.05
10865,30,1,320.39,0
10865,6,1,1196.57,0.1
10865,10,1,490.4,0.05
10866,32,1,517.32,0
10867,13,1,781.66,0.1
10868,2,2,1247.52,0
10868,9,1,1250.47,0
10869,6,3,1196.57,0.1
10869,27,3,323.57,0
10870,19,1,536.57,0.05
10871,6,1,1196.57,0
10872,14,2,653.36,0
10872,4,1,668.78,0.2
10873,13,3,781.66,0.2
10874,18,1,230.79,0.1
10875,30,1,320.39,0
10876,18,1,230.79,0
10877,36,1,636.41,0
10877,11,1,423.21,0.05
10878,13,2,781.66,0
10879,25,2,263.93,0.2
10880,5,1,1832.85,0
10880,19,1,536.57,0
10881,31,1,711.41,0
10881,20,2,519.58,0.05
10881,40,1,337.89,0.2
10882,27,1,323.57,0.05
10882,1,2,2003.11,0
10883,10,3,490.4,0
10883,11,3,423.21,0
10884,21,1,144.14,0
10884,31,1,711.41,0
10885,13,1,781.66,0
10886,2,1,1247.52,0
10887,17,1,639.8,0
10887,35,1,318.51,0.05
10888,21,1,144.14,0
10888,30,1,320.39,0.1
10889,13,1,781.66,0
10889,5,1,1832.85,0
10890,12,1,292.67,0
10891,11,1,423.21,0
10891,1,1,2003.11,0
10892,19,1,536.57,0
10893,32,2,517.32,0.1
10894,39,1,559.67,0
10894,36,1,636.41,0.1
10895,13,1,781.66,0.05
10895,12,2,292.67,0
10896,36,1,636.41,0.05
10896,9,1,1250.47,0
10897,35,1,318.51,0
10898,25,1,263.93,0.1
10899,9,1,1250.47,0
10900,11,3,423.21,0
10900,12,1,292.67,0
10901,5,1,1832.85,0
10902,20,1,519.58,0
10902,28,1,168.45,0
10902,15,1,425.88,0.1
10903,39,1,559.67,0
10904,32,1,517.32,0.05
10905,29,1,313.35,0
10905,40,1,337.89,0.1
10906,22,2,180.93,0.1
10907,6,1,1196.57,0
10907,33,1,628.13,0.1
10908,34,2,590.58,0.05
10908,22,2,180.93,0.1
10909,30,1,320.39,0
10909,39,2,559.67,0
10909,1,1,2003.11,0
10910,10,1,490.4,0
10911,14,2,653.36,0.1
10912,33,1,628.13,0.1
10912,13,2,781.66,0.2
10913,32,1,517.32,0
10913,33,2,628.13,0.05
10913,23,1,379.72,0.2
10914,32,1,517.32,0.2
10915,22,1,180.93,0
10916,33,1,628.13,0.1
10916,36,1,636.41,0.05
10917,11,1,423.21,0
10918,38,1,249.52,0.1
10919,14,1,653.36,0
10919,4,2,668.78,0
10920,4,1,668.78,0
10920,10,2,490.4,0
10920,13,1,781.66,0
10921,13,1,781.66,0.1
10922,32,2,517.32,0.1
10923,11,2,423.21,0.05
10924,18,1,230.79,0.05
10924,5,1,1832.85,0.1
10925,21,2,144.14,0.1
10926,28,1,168.45,0
10927,30,2,320.39,0
10928,1,1,2003.11,0
10928,31,1,711.41,0.05
10929,35,2,318.51,0
10929,29,1,313.35,0.05
10930,1,1,2003.11,0.1
10931,31,1,711.41,0.05
10932,27,2,323.57,0.1
10932,21,2,144.14,0
10933,1,2,2003.11,0
10933,22,1,180.93,0.05
10934,39,1,559.67,0
10934,32,1,517.32,0
10935,2,2,1247.52,0
10935,36,1,636.41,0
10936,23,1,379.72,0
10937,4,2,668.78,0
10938,25,1,263.93,0.05
10938,4,1,668.78,0
10939,24,1,108.36,0
10939,12,1,292.67,0
10939,33,2,628.13,0.1
10940,37,2,421.81,0.05
10941,2,2,1247.52,0
10941,35,1,318.51,0
10942,11,1,423.21,0
10943,33,1,628.13,0.05
10944,40,1,337.89,0
10945,29,1,313.35,0
10946,2,1,1247.52,0
10947,17,2,639.8,0.1
10948,14,2,653.36,0
10948,39,1,559.67,0
10948,28,1,168.45,0.05
10949,10,1,490.4,0
10950,22,1,180.93,0.1
10950,38,1,249.52,0
10951,38,2,249.52,0
10952,1,1,2003.11,0
10953,37,1,421.81,0
10954,13,1,781.66,0
10954,21,1,144.14,0.05
10955,35,2,318.51,0
10956,1,1,2003.11,0.1
10957,29,1,313.35,0.1
10957,34,2,590.58,0
10958,34,1,590.58,0.05
10959,17,1,639.8,0.05
10959,5,1,1832.85,0
10960,38,1,249.52,0.2
10961,36,2,636.41,0
10962,14,1,653.36,0
10962,25,1,263.93,0.05
10963,28,3,168.45,0.05
10964,40,1,337.89,0
10964,18,1,230.79,0
10965,21,1,144.14,0.1
10965,36,2,636.41,0.05
10966,1,1,2003.11,0
10966,28,2,168.45,0.1
10967,21,2,144.14,0.1
10968,24,2,108.36,0
10969,5,1,1832.85,0
10969,34,1,590.58,0
10970,38,1,249.52,0
10970,30,1,320.39,0
10970,23,1,379.72,0.1
10971,12,1,292.67,0.05
10972,4,1,668.78,0
10973,40,1,337.89,0
10974,23,1,379.72,0
10975,26,1,133.44,0.1
10975,15,1,425.88,0
10976,19,2,536.57,0
10976,23,1,379.72,0
10977,40,1,337.89,0.05
10978,26,1,133.44,0
10978,17,1,639.8,0.05
10978,14,1,653.36,0
10979,7,1,1487.56,0
10979,17,2,639.8,0
10980,8,1,1334.24,0
10981,38,1,249.52,0
10982,40,1,337.89,0
10982,38,1,249.52,0.1
10983,10,1,490.4,0
10983,24,1,108.36,0
10984,34,1,590.58,0
10985,37,3,421.81,0
10986,8,1,1334.24,0.1
10987,14,1,653.36,0.05
10988,24,1,108.36,0.2
10988,12,1,292.67,0
10988,23,1,379.72,0
10989,10,1,490.4,0
10990,15,1,425.88,0.1
10991,21,1,144.14,0
10992,2,1,1247.52,0.1
10993,2,1,1247.52,0.05
10993,11,3,423.21,0.1
10994,19,2,536.57,0
10995,39,1,559.67,0
10996,12,2,292.67,0.2
10997,17,1,639.8,0
10997,30,1,320.39,0.1
10998,39,2,559.67,0.1
10999,28,1,168.45,0
10999,11,1,423.21,0.05
11000,3,1,744.71,0.05
11001,25,2,263.93,0
11002,1,2,2003.11,0
11002,17,1,639.8,0.2
11003,23,1,379.72,0
11004,19,2,536.57,0
11005,3,1,744.71,0
11005,34,1,590.58,0.1
11006,1,2,2003.11,0.1
11007,11,1,423.21,0
11008,23,2,379.72,0
11009,18,1,230.79,0
11010,22,1,180.93,0
11011,26,2,133.44,0.1
11012,2,1,1247.52,0.1
11013,33,1,628.13,0
11013,18,1,230.79,0.05
11014,22,1,180.93,0
11015,21,1,144.14,0
11015,20,2,519.58,0.1
11016,23,1,379.72,0
11017,3,1,744.71,0.05
11018,36,1,636.41,0
11019,22,1,180.93,0.1
11020,40,1,337.89,0.1
11020,35,1,318.51,0
11020,8,1,1334.24,0.1
11021,10,1,490.4,0
11022,18,1,230.79,0
11022,27,1,323.57,0
11023,17,1,639.8,0.1
11023,28,2,168.45,0.05
11024,10,2,490.4,0
11024,16,2,874.98,0.1
11025,33,2,628.13,0.05
11026,17,1,639.8,0.1
11027,3,1,744.71,0
11028,34,1,590.58,0
11029,24,1,108.36,0.2
11030,9,1,1250.47,0
11031,25,2,263.93,0
11032,24,1,108.36,0.1
11033,28,1,168.45,0
11033,31,2,711.41,0
11034,15,1,425.88,0
11035,4,2,668.78,0.2
11036,5,1,1832.85,0
11036,31,1,711.41,0
11036,20,1,519.58,0
11037,11,1,423.21,0
11037,7,2,1487.56,0
11038,11,2,423.21,0
11038,10,1,490.4,0.1
11039,14,1,653.36,0.2
11040,20,1,519.58,0
11040,29,1,313.35,0
11040,14,3,653.36,0.1
11041,36,1,636.41,0
11042,36,3,636.41,0
11043,38,1,249.52,0
11043,35,1,318.51,0.1
11043,14,1,653.36,0.1
11044,33,1,628.13,0
11044,24,1,108.36,0
11044,36,1,636.41,0.05
11045,29,1,313.35,0.05
11046,5,2,1832.85,0
11047,14,1,653.36,0
11048,4,1,668.78,0.2
11049,27,1,323.57,0
11050,16,1,874.98,0.1
11051,35,1,318.51,0
11051,28,2,168.45,0
11052,28,2,168.45,0
11052,7,1,1487.56,0
11053,23,1,379.72,0
11054,21,1,144.14,0.1
11055,29,1,313.35,0
11055,14,1,653.36,0
11055,10,1,490.4,0
11056,11,1,423.21,0
11057,9,1,1250.47,0
11057,14,1,653.36,0
11058,11,2,423.21,0.1
11059,11,1,423.21,0.2
11059,23,2,379.72,0.1
11060,10,2,490.4,0.05
11060,22,1,180.93,0
11061,15,1,425.88,0
11061,10,1,490.4,0
11062,11,1,423.21,0.05
11063,4,3,668.78,0
11064,14,1,653.36,0.1
11065,32,1,517.32,0
11066,20,1,519.58,0.1
11067,8,1,1334.24,0.05
11068,29,1,313.35,0
11069,14,1,653.36,0.1
11070,15,1,425.88,0
11070,39,1,559.67,0
11071,33,1,628.13,0
11071,27,1,323.57,0.1
11072,11,1,423.21,0
11072,14,1,653.36,0.1
11073,27,1,323.57,0
11074,1,1,2003.11,0
11075,27,3,323.57,0
11075,32,1,517.32,0.1
11076,30,1,320.39,0.05
11077,6,2,1196.57,0.2
11078,17,1,639.8,0.05
11079,14,1,653.36,0
11080,5,1,1832.85,0.2
11081,19,2,536.57,0.1
11082,3,1,744.71,0
11083,19,1,536.57,0
11084,34,1,590.58,0.1
11084,6,1,1196.57,0
11085,22,1,180.93,0.05
11085,1,1,2003.11,0.05
11086,26,1,133.44,0
11087,24,1,108.36,0
11087,11,1,423.21,0
11088,32,2,517.32,0.05
11089,39,1,559.67,0
11090,14,1,653.36,0.05
11091,35,2,318.51,0
11092,18,2,230.79,0.2
11093,22,1,180.93,0
11094,37,2,421.81,0.1
11095,26,1,133.44,0
11096,19,1,536.57,0
11097,26,1,133.44,0
11097,9,1,1250.47,0.1
11098,40,1,337.89,0
11098,4,1,668.78,0.05
11099,21,3,144.14,0
11099,4,1,668.78,0
11099,14,1,653.36,0
11100,24,2,108.36,0
11100,10,1,490.4,0
11100,11,1,423.21,0
11101,31,1,711.41,0.1
11102,35,1,318.51,0
11103,17,1,639.8,0.05
11103,21,1,144.14,0.05
11104,37,1,421.81,0.05
11105,10,1,490.4,0
11106,7,1,1487.56,0.05
11107,36,1,636.41,0
11107,15,1,425.88,0.2
11108,14,1,653.36,0
11109,35,1,318.51,0
11109,30,2,320.39,0
11110,37,1,421.81,0
11110,5,1,1832.85,0
11111,28,1,168.45,0.1
11112,8,2,1334.24,0.1
11113,24,1,108.36,0
11114,31,2,711.41,0.1
11115,10,1,490.4,0.05
11115,39,1,559.67,0.05
11116,38,1,249.52,0
11116,6,1,1196.57,0.05
11116,17,1,639.8,0
11117,24,1,108.36,0
11117,35,1,318.51,0.05
11117,18,1,230.79,0
11118,13,1,781.66,0
11119,21,2,144.14,0
11120,25,1,263.93,0
11121,25,3,263.93,0
11122,33,1,628.13,0.1
11123,21,1,144.14,0
11124,30,2,320.39,0.05
11125,12,1,292.67,0
11125,6,1,1196.57,0
11126,1,1,2003.11,0
11127,2,1,1247.52,0
11127,26,1,133.44,0.05
11128,14,1,653.36,0
11129,7,1,1487.56,0.1
11130,35,1,318.51,0.2
11131,19,2,536.57,0
11132,31,1,711.41,0
11132,40,3,337.89,0.05
11133,6,1,1196.57,0.2
11134,27,3,323.57,0.2
11134,30,1,320.39,0.2
11135,39,1,559.67,0.1
11136,17,1,639.8,0.05
11137,13,2,781.66,0
11138,25,1,263.93,0
11138,19,2,536.57,0
11139,3,1,744.71,0
11139,37,1,421.81,0.1
11140,34,1,590.58,0
11140,10,1,490.4,0.05
11141,3,1,744.71,0
11142,4,1,668.78,0.05
11143,34,1,590.58,0.05
11144,13,1,781.66,0
11145,35,1,318.51,0.05
11145,25,1,263.93,0.1
11145,4,1,668.78,0.05
11146,39,1,559.67,0.05
11147,11,3,423.21,0.1
11148,28,1,168.45,0.1
11148,12,1,292.67,0
11149,9,1,1250.47,0
11150,11,1,423.21,0
11151,27,2,323.57,0
11152,26,1,133.44,0
11153,13,1,781.66,0.1
11153,31,1,711.41,0.2
11154,35,1,318.51,0
11155,20,1,519.58,0
11156,19,1,536.57,0
11157,34,1,590.58,0
11158,22,1,180.93,0.05
11159,29,1,313.35,0
11159,1,2,2003.11,0.05
11160,24,1,108.36,0
11161,39,1,559.67,0
11162,37,1,421.81,0.1
11162,13,1,781.66,0
11162,35,1,318.51,0.05
11163,33,1,628.13,0.2
11164,18,1,230.79,0.1
11164,1,3,2003.11,0
11165,7,1,1487.56,0
11165,18,1,230.79,0
11165,3,1,744.71,0.2
11166,11,1,423.21,0.05
11166,29,1,313.35,0.1
11167,40,1,337.89,0.05
11167,4,2,668.78,0
11168,37,1,421.81,0
11169,25,1,263.93,0.1
11169,12,1,292.67,0
11170,27,1,323.57,0
11171,4,1,668.78,0.1
11171,31,1,711.41,0
11171,2,1,1247.52,0
11172,23,1,379.72,0
11173,32,1,517.32,0.1
11174,28,1,168.45,0.05
11175,33,2,628.13,0.05
11175,37,1,421.81,0.1
11176,27,3,323.57,0.1
11177,34,1,590.58,0.05
11178,7,1,1487.56,0
11178,27,1,323.57,0.1
11179,16,1,874.98,0
11180,24,1,108.36,0
11181,27,1,323.57,0
11182,20,1,519.58,0
11183,32,2,517.32,0
11184,18,1,230.79,0
11184,35,1,318.51,0.05
11184,7,1,1487.56,0
11185,23,1,379.72,0
11186,39,1,559.67,0
11187,18,1,230.79,0
11188,3,1,744.71,0
11188,7,1,1487.56,0.2
11189,5,2,1832.85,0
11190,26,1,133.44,0
11190,2,2,1247.52,0.05
11191,2,1,1247.52,0
11191,11,3,423.21,0.05
11192,7,1,1487.56,0
11192,4,2,668.78,0.05
11193,9,1,1250.47,0
11193,38,1,249.52,0.05
11193,2,1,1247.52,0.2
11194,26,1,133.44,0.05
11195,4,1,668.78,0
11195,29,1,313.35,0
11196,17,1,639.8,0
11197,39,1,559.67,0
11198,25,1,263.93,0
11199,21,1,144.14,0.1
11199,1,1,2003.11,0
11200,22,1,180.93,0
11201,39,1,559.67,0.1
11201,5,3,1832.85,0.2
11202,14,1,653.36,0
11202,16,1,874.98,0.1
11203,26,1,133.44,0.1
11204,37,1,421.81,0.05
11204,22,1,180.93,0.05
11205,27,1,323.57,0
11205,24,1,108.36,0.05
11206,5,1,1832.85,0.1
11207,4,1,668.78,0
11208,19,1,536.57,0
11209,8,1,1334.24,0
11210,19,1,536.57,0.05
11211,39,1,559.67,0
11212,6,1,1196.57,0
11213,40,1,337.89,0
11214,27,1,323.57,0.05
11215,26,1,133.44,0
11215,7,1,1487.56,0
11216,32,1,517.32,0
11217,10,1,490.4,0
11218,18,1,230.79,0
11219,11,1,423.21,0.1
11220,10,1,490.4,0
11221,3,2,744.71,0
11222,19,1,536.57,0
11223,22,1,180.93,0.1
11224,13,1,781.66,0
11225,24,1,108.36,0.05
11225,18,1,230.79,0
11226,6,1,1196.57,0.05
11226,32,1,517.32,0
11226,14,1,653.36,0
11227,1,1,2003.11,0
11227,26,1,133.44,0.1
11228,2,2,1247.52,0.1
11229,35,1,318.51,0.05
11230,39,2,559.67,0
11231,12,1,292.67,0
11231,14,1,653.36,0
11231,29,2,313.35,0
11232,29,1,313.35,0
11233,39,2,559.67,0
11233,31,1,711.41,0.1
11234,36,2,636.41,0
11235,9,1,1250.47,0.1
11236,16,2,874.98,0.1
11237,38,1,249.52,0.1
11237,17,1,639.8,0
11238,39,1,559.67,0
11238,16,1,874.98,0
11239,13,1,781.66,0.05
11239,40,1,337.89,0.05
11240,1,1,2003.11,0
11240,6,2,1196.57,0.1
11240,13,2,781.66,0
11241,35,2,318.51,0.05
11242,32,1,517.32,0
11242,23,1,379.72,0.1
11243,4,2,668.78,0
11243,34,1,590.58,0.05
11244,19,1,536.57,0
11245,29,1,313.35,0
11246,20,1,519.58,0.1
11247,15,1,425.88,0.2
11247,34,1,590.58,0
11248,33,1,628.13,0.1
11249,17,1,639.8,0.1
11250,34,1,590.58,0.1
11250,1,1,2003.11,0
11250,38,1,249.52,0.05
11251,32,1,517.32,0
11252,31,3,711.41,0
11252,38,1,249.52,0.1
11252,18,1,230.79,0
11253,23,1,379.72,0.1
11253,22,2,180.93,0.1
11254,29,1,313.35,0
11255,16,1,874.98,0
11255,4,1,668.78,0.1
11256,18,1,230.79,0
11257,30,2,320.39,0.05
11258,5,1,1832.85,0.2
11258,22,2,180.93,0
11259,9,1,1250.47,0.1
11259,35,1,318.51,0
11260,34,1,590.58,0.1
11261,6,2,1196.57,0.2
11261,35,1,318.51,0
11262,23,1,379.72,0
11262,5,1,1832.85,0
11263,24,1,108.36,0
11264,23,1,379.72,0
11265,35,1,318.51,0
11266,1,1,2003.11,0.05
11266,15,2,425.88,0
11267,5,1,1832.85,0
11267,23,1,379.72,0.1
11267,26,1,133.44,0
11268,34,1,590.58,0
11269,18,2,230.79,0.1
11269,8,2,1334.24,0.05
11270,36,1,636.41,0
11271,30,1,320.39,0.1
11272,38,1,249.52,0.05
11272,27,2,323.57,0.05
11273,38,1,249.52,0
11274,33,2,628.13,0
11274,15,1,425.88,0.05
11275,28,1,168.45,0.1
11276,36,1,636.41,0.05
11277,27,1,323.57,0.1
11278,35,2,318.51,0
11279,20,1,519.58,0
11280,6,1,1196.57,0
11280,20,1,519.58,0
11281,29,1,313.35,0.1
11282,4,1,668.78,0
11283,39,1,559.67,0.1
11284,35,1,318.51,0.1
11285,28,1,168.45,0.05
11285,6,1,1196.57,0.05
11286,3,3,744.71,0.2
11286,24,2,108.36,0.1
11287,36,1,636.41,0.05
11288,30,1,320.39,0.05
11289,33,2,628.13,0
11290,33,1,628.13,0
11291,34,1,590.58,0
11291,20,2,519.58,0
11291,3,1,744.71,0
11292,17,2,639.8,0
11293,24,3,108.36,0
11293,28,1,168.45,0.05
11294,21,1,144.14,0
11295,19,2,536.57,0.05
11296,5,1,1832.85,0
11297,17,1,639.8,0
11297,5,1,1832.85,0.05
11297,32,1,517.32,0.1
11298,28,1,168.45,0
11299,2,3,1247.52,0.1
11299,12,1,292.67,0
11300,16,2,874.98,0
11300,37,1,421.81,0
11301,16,3,874.98,0
11302,37,1,421.81,0
11302,2,1,1247.52,0.2
11303,3,2,744.71,0
11304,2,1,1247.52,0
11305,7,2,1487.56,0
11306,26,1,133.44,0
11307,38,1,249.52,0
11308,1,2,2003.11,0.05
11309,36,1,636.41,0.2
11310,1,1,2003.11,0
11311,19,1,536.57,0.05
11312,20,1,519.58,0
11313,27,1,323.57,0.05
11314,35,1,318.51,0
11315,14,1,653.36,0
11316,15,1,425.88,0.1
11317,32,1,517.32,0.05
11317,24,1,108.36,0
11318,24,1,108.36,0
11319,18,1,230.79,0
11320,35,1,318.51,0
11320,14,1,653.36,0
11320,6,1,1196.57,0
11321,39,1,559.67,0.05
11322,1,1,2003.11,0.05
11323,28,1,168.45,0.2
11323,40,1,337.89,0
11324,26,2,133.44,0
11325,1,1,2003.11,0
11325,11,1,423.21,0.1
11326,29,1,313.35,0
11327,27,2,323.57,0.1
11328,1,2,2003.11,0.05
11329,10,1,490.4,0
11330,4,2,668.78,0
11330,29,1,313.35,0
11331,2,1,1247.52,0
11331,24,1,108.36,0
11332,23,1,379.72,0
11332,4,1,668.78,0.05
11333,6,1,1196.57,0
11334,9,1,1250.47,0
11334,4,1,668.78,0.2
11335,10,3,490.4,0.2
11335,15,1,425.88,0.1
11336,28,2,168.45,0.2
11337,24,1,108.36,0.1
11337,40,1,337.89,0
11338,26,1,133.44,0
11339,13,1,781.66,0.1
11339,20,1,519.58,0
11340,13,2,781.66,0
11340,23,1,379.72,0
11341,26,1,133.44,0.1
11342,5,1,1832.85,0
11343,35,1,318.51,0.05
11343,17,1,639.8,0
11344,33,2,628.13,0.05
11344,38,2,249.52,0.1
11345,15,1,425.88,0
11345,22,1,180.93,0
11346,8,1,1334.24,0
11347,7,2,1487.56,0.1
11347,31,1,711.41,0
11347,27,2,323.57,0.1
11348,29,1,313.35,0
11348,3,1,744.71,0.1
11349,32,2,517.32,0
11349,29,1,313.35,0.2
11350,31,1,711.41,0
11351,40,1,337.89,0.1
11352,7,1,1487.56,0.1
11352,4,1,668.78,0.05
11353,12,1,292.67,0.1
11354,12,1,292.67,0.05
11355,37,1,421.81,0
11355,40,1,337.89,0
11356,3,2,744.71,0
11356,12,1,292.67,0
11357,25,2,263.93,0.1
11358,23,1,379.72,0.1
11359,23,1,379.72,0
11360,12,1,292.67,0
11361,22,1,180.93,0
11362,25,1,263.93,0.2
11363,31,1,711.41,0
11363,32,2,517.32,0
11364,2,1,1247.52,0
11365,30,2,320.39,0
11366,16,1,874.98,0
11367,27,1,323.57,0
11368,22,1,180.93,0
11369,8,2,1334.24,0
11370,40,1,337.89,0
11370,34,2,590.58,0.1
11371,29,1,313.35,0
11372,11,1,423.21,0.05
11372,32,1,517.32,0
