order_id,order_date,customer_id,channel,status
10729,2026-04-19,57,Marketplace,Completada
10730,2026-04-19,140,Marketplace,Completada
10731,2026-04-19,123,Web,Completada
10732,2026-04-19,58,Web,Completada
10733,2026-04-19,26,Web,Completada
10734,2026-04-19,17,Web,Completada
10735,2026-04-19,29,App,Completada
10736,2026-04-19,227,Web,Completada
10737,2026-04-19,43,Web,Completada
10738,2026-04-20,245,Web,Completada
10739,2026-04-20,251,Web,Devuelta
10740,2026-04-20,242,Web,Completada
10741,2026-04-20,229,Web,Completada
10742,2026-04-20,45,App,Completada
10743,2026-04-20,96,App,Completada
10744,2026-04-20,174,App,Completada
10745,2026-04-20,14,App,Cancelada
10746,2026-04-20,101,Web,Devuelta
10747,2026-04-20,295,Marketplace,Completada
10748,2026-04-20,31,Web,Completada
10749,2026-04-20,13,Marketplace,Completada
10750,2026-04-20,205,App,Completada
10751,2026-04-21,300,Web,Completada
10752,2026-04-21,94,App,Completada
10753,2026-04-21,279,App,Completada
10754,2026-04-21,54,App,Cancelada
10755,2026-04-21,105,Web,Completada
10756,2026-04-21,270,Web,Completada
10757,2026-04-21,87,App,Devuelta
10758,2026-04-21,122,Web,Cancelada
10759,2026-04-21,6,Marketplace,Completada
10760,2026-04-21,185,App,Cancelada
10761,2026-04-21,90,App,Completada
10762,2026-04-22,277,App,Completada
10763,2026-04-22,246,Marketplace,Completada
10764,2026-04-22,133,App,Completada
10765,2026-04-22,47,Web,Completada
10766,2026-04-22,232,,Completada
10767,2026-04-22,126,App,Completada
10768,2026-04-22,144,App,Devuelta
10769,2026-04-22,121,App,Completada
10770,2026-04-23,130,App,Completada
10771,2026-04-23,265,Web,Completada
10772,2026-04-23,15,App,Completada
10773,2026-04-23,213,Web,Devuelta
10774,2026-04-23,237,App,Completada
10775,2026-04-23,192,App,Completada
10776,2026-04-23,300,Web,Cancelada
10777,2026-04-23,137,Web,Completada
10778,2026-04-24,290,Web,Completada
10779,2026-04-24,129,Web,Completada
10780,2026-04-24,60,App,Cancelada
10781,2026-04-24,205,App,Completada
10782,2026-04-24,135,Web,Completada
10783,2026-04-25,187,Web,Completada
10784,2026-04-25,165,Marketplace,Completada
10785,2026-04-25,54,Web,Completada
10786,2026-04-25,79,App,Completada
10787,2026-04-25,123,Marketplace,Completada
10788,2026-04-25,179,Web,Completada
10789,2026-04-25,57,Web,Cancelada
10790,2026-04-25,261,Web,Completada
10791,2026-04-26,50,App,Completada
10792,2026-04-26,161,App,Completada
10793,2026-04-26,67,App,Completada
10794,2026-04-26,149,App,Completada
10795,2026-04-26,83,Web,Completada
10796,2026-04-26,257,Web,Completada
10797,2026-04-26,93,Marketplace,Completada
10798,2026-04-26,225,Web,Cancelada
10799,2026-04-26,20,App,Cancelada
10800,2026-04-27,174,Web,Devuelta
10801,2026-04-27,160,Web,Completada
10802,2026-04-27,20,Web,Completada
10803,2026-04-27,249,App,Completada
10804,2026-04-27,28,App,Completada
10805,2026-04-27,101,App,Cancelada
10806,2026-04-27,102,Web,Completada
10807,2026-04-27,100,App,Completada
10808,2026-04-27,108,App,Completada
10809,2026-04-28,27,App,Completada
10810,2026-04-28,29,App,Completada
10811,2026-04-28,228,App,Completada
10812,2026-04-28,139,Web,Completada
10813,2026-04-28,97,App,Completada
10814,2026-04-28,238,App,Completada
10815,2026-04-28,40,Web,Completada
10816,2026-04-28,35,Web,Completada
10817,2026-04-28,7,App,Completada
10818,2026-04-29,123,Web,Completada
10819,2026-04-29,71,Web,Completada
10820,2026-04-29,141,Web,Completada
10821,2026-04-29,196,Web,Completada
10822,2026-04-29,217,Web,Completada
10823,2026-04-30,184,App,Completada
10824,2026-04-30,14,Web,Completada
10825,2026-04-30,193,Marketplace,Cancelada
10826,2026-04-30,92,App,Completada
10827,2026-04-30,293,App,Completada
10828,2026-04-30,1,App,Completada
10829,2026-04-30,169,Web,Completada
10830,2026-04-30,297,Marketplace,Completada
10831,2026-04-30,293,Web,Completada
10832,2026-04-30,257,Web,Completada
10833,2026-05-01,127,Web,Completada
10834,2026-05-01,170,Web,Completada
10835,2026-05-01,243,Marketplace,Completada
10836,2026-05-01,43,,Completada
10837,2026-05-01,6,App,Cancelada
10838,2026-05-01,32,App,Completada
10839,2026-05-01,94,App,Completada
10840,2026-05-02,5,Web,Completada
10841,2026-05-02,272,Marketplace,Completada
10842,2026-05-02,56,Marketplace,Devuelta
10843,2026-05-02,299,Web,Completada
10844,2026-05-02,172,App,Completada
10845,2026-05-02,109,Web,Completada
10846,2026-05-02,152,Web,Completada
10847,2026-05-02,172,Marketplace,Completada
10848,2026-05-02,51,Web,Completada
10849,2026-05-02,253,App,Completada
10850,2026-05-02,181,Marketplace,Completada
10851,2026-05-02,223,Web,Completada
10852,2026-05-03,140,Web,Cancelada
10853,2026-05-03,101,Web,Devuelta
10854,2026-05-03,154,App,Completada
10855,2026-05-03,189,App,Cancelada
10856,2026-05-03,165,App,Completada
10857,2026-05-03,184,App,Completada
10858,2026-05-03,14,Web,Completada
10859,2026-05-03,77,App,Completada
10860,2026-05-03,93,Web,Completada
10861,2026-05-03,185,Web,Completada
10862,2026-05-03,156,Web,Completada
10863,2026-05-03,136,App,Completada
10864,2026-05-04,172,Web,Completada
10865,2026-05-04,125,App,Completada
10866,2026-05-04,101,Marketplace,Completada
10867,2026-05-04,145,App,Completada
10868,2026-05-04,39,Web,Completada
10869,2026-05-04,144,Web,Cancelada
10870,2026-05-05,77,Web,Completada
10871,2026-05-05,144,App,Completada
10872,2026-05-05,273,App,Completada
10873,2026-05-05,279,Web,Completada
10874,2026-05-05,247,Marketplace,Completada
10875,2026-05-05,217,App,Completada
10876,2026-05-05,184,App,Completada
10877,2026-05-05,230,App,Completada
10878,2026-05-06,7,Web,Completada
10879,2026-05-06,185,Web,Completada
10880,2026-05-06,291,Web,Completada
10881,2026-05-06,213,Web,Completada
10882,2026-05-06,258,Marketplace,Completada
10883,2026-05-06,135,App,Completada
10884,2026-05-06,173,App,Completada
10885,2026-05-06,199,App,Completada
10886,2026-05-06,227,Web,Completada
10887,2026-05-06,199,App,Completada
10888,2026-05-07,100,Web,Completada
10889,2026-05-07,264,App,Completada
10890,2026-05-07,260,Web,Completada
10891,2026-05-07,3,Web,Completada
10892,2026-05-07,294,Marketplace,Completada
10893,2026-05-07,248,Marketplace,Completada
10894,2026-05-08,110,Marketplace,Completada
10895,2026-05-08,35,Web,Completada
10896,2026-05-08,287,App,Completada
10897,2026-05-08,255,Web,Completada
10898,2026-05-08,122,Marketplace,Completada
10899,2026-05-08,252,Marketplace,Completada
10900,2026-05-08,34,Web,Completada
10901,2026-05-08,299,Web,Completada
10902,2026-05-09,300,Marketplace,Cancelada
10903,2026-05-09,56,Web,Cancelada
10904,2026-05-09,207,Marketplace,Completada
10905,2026-05-09,265,Marketplace,Completada
10906,2026-05-09,295,App,Completada
10907,2026-05-09,83,App,Cancelada
10908,2026-05-09,189,Web,Completada
10909,2026-05-09,240,Web,Completada
10910,2026-05-09,299,App,Completada
10911,2026-05-10,230,Web,Cancelada
10912,2026-05-10,136,Web,Completada
10913,2026-05-10,66,App,Cancelada
10914,2026-05-10,73,Marketplace,Cancelada
10915,2026-05-10,129,Web,Completada
10916,2026-05-10,182,App,Completada
10917,2026-05-10,204,App,Devuelta
10918,2026-05-11,195,App,Completada
10919,2026-05-11,258,Web,Completada
10920,2026-05-11,204,Web,Completada
10921,2026-05-11,35,Web,Completada
10922,2026-05-11,281,App,Cancelada
10923,2026-05-11,184,App,Completada
10924,2026-05-11,16,Web,Completada
10925,2026-05-11,138,App,Completada
10926,2026-05-11,55,Web,Completada
10927,2026-05-11,226,App,Completada
10928,2026-05-12,271,Web,Completada
10929,2026-05-12,164,App,Completada
10930,2026-05-12,25,App,Completada
10931,2026-05-12,276,Marketplace,Cancelada
10932,2026-05-12,16,App,Completada
10933,2026-05-12,232,App,Completada
10934,2026-05-13,63,Web,Completada
10935,2026-05-13,18,App,Cancelada
10936,2026-05-13,207,App,Completada
10937,2026-05-13,217,App,Completada
10938,2026-05-13,81,Web,Completada
10939,2026-05-13,175,App,Completada
10940,2026-05-13,145,Web,Completada
10941,2026-05-13,16,Web,Cancelada
10942,2026-05-14,71,Web,Completada
10943,2026-05-14,167,App,Completada
10944,2026-05-14,2,Web,Completada
10945,2026-05-14,19,Marketplace,Completada
10946,2026-05-14,283,App,Completada
10947,2026-05-14,290,Web,Completada
10948,2026-05-14,212,App,Completada
10949,2026-05-14,246,Web,Completada
10950,2026-05-14,245,Marketplace,Completada
10951,2026-05-14,185,App,Completada
10952,2026-05-14,109,Web,Completada
10953,2026-05-15,150,App,Completada
10954,2026-05-15,216,App,Completada
10955,2026-05-15,257,Marketplace,Cancelada
10956,2026-05-15,296,Web,Completada
10957,2026-05-15,46,Marketplace,Cancelada
10958,2026-05-15,225,App,Completada
10959,2026-05-15,19,App,Completada
10960,2026-05-16,49,Web,Completada
10961,2026-05-16,17,App,Completada
10962,2026-05-16,258,App,Completada
10963,2026-05-16,251,Web,Completada
10964,2026-05-16,42,App,Completada
10965,2026-05-16,75,Web,Completada
10966,2026-05-16,55,App,Completada
10967,2026-05-16,288,App,Completada
10968,2026-05-16,50,Marketplace,Cancelada
10969,2026-05-16,17,App,Completada
10970,2026-05-16,144,App,Completada
10971,2026-05-16,83,Web,Devuelta
10972,2026-05-17,240,Web,Completada
10973,2026-05-17,147,App,Completada
10974,2026-05-17,214,Web,Completada
10975,2026-05-17,119,App,Completada
10976,2026-05-17,107,Web,Cancelada
10977,2026-05-17,104,Marketplace,Completada
10978,2026-05-17,293,App,Completada
10979,2026-05-17,244,App,Completada
10980,2026-05-17,278,App,Completada
10981,2026-05-18,164,Web,Devuelta
10982,2026-05-18,238,Web,Completada
10983,2026-05-18,183,App,Devuelta
10984,2026-05-18,171,App,Completada
10985,2026-05-18,114,Marketplace,Cancelada
10986,2026-05-18,127,App,Completada
10987,2026-05-18,245,Marketplace,Completada
10988,2026-05-19,122,App,Completada
10989,2026-05-19,143,App,Completada
10990,2026-05-19,113,Web,Completada
10991,2026-05-19,286,Web,Completada
10992,2026-05-19,102,App,Completada
10993,2026-05-19,202,App,Completada
10994,2026-05-19,54,App,Completada
10995,2026-05-19,220,Marketplace,Devuelta
10996,2026-05-19,107,Web,Completada
10997,2026-05-20,112,App,Completada
10998,2026-05-20,112,Web,Completada
10999,2026-05-20,195,App,Completada
11000,2026-05-20,168,App,Completada
11001,2026-05-20,140,App,Completada
11002,2026-05-20,122,Marketplace,Completada
11003,2026-05-20,214,App,Completada
11004,2026-05-20,13,Web,Completada
11005,2026-05-21,85,Web,Completada
11006,2026-05-21,237,Web,Completada
11007,2026-05-21,285,Marketplace,Completada
11008,2026-05-21,201,Marketplace,Completada
11009,2026-05-21,49,Web,Completada
11010,2026-05-21,234,App,Completada
11011,2026-05-21,150,App,Completada
11012,2026-05-21,19,Web,Completada
11013,2026-05-21,278,Marketplace,Completada
11014,2026-05-21,34,App,Completada
11015,2026-05-22,40,Web,Completada
11016,2026-05-22,160,App,Completada
11017,2026-05-22,55,Web,Completada
11018,2026-05-22,255,App,Completada
11019,2026-05-22,295,Marketplace,Cancelada
11020,2026-05-22,11,Web,Completada
11021,2026-05-22,150,App,Completada
11022,2026-05-22,244,App,Completada
11023,2026-05-23,199,App,Completada
11024,2026-05-23,165,App,Cancelada
11025,2026-05-23,6,App,Completada
11026,2026-05-23,14,Web,Completada
11027,2026-05-23,168,Marketplace,Cancelada
11028,2026-05-24,265,App,Completada
11029,2026-05-24,40,App,Completada
11030,2026-05-24,255,App,Completada
11031,2026-05-24,160,Web,Completada
11032,2026-05-24,45,App,Completada
11033,2026-05-24,65,App,Completada
11034,2026-05-24,25,App,Completada
11035,2026-05-24,170,Marketplace,Completada
11036,2026-05-24,148,App,Completada
11037,2026-05-24,34,Web,Completada
11038,2026-05-24,257,Marketplace,Completada
11039,2026-05-24,171,Marketplace,Completada
11040,2026-05-25,257,Web,Completada
11041,2026-05-25,250,App,Completada
11042,2026-05-25,191,Web,Cancelada
11043,2026-05-25,39,Web,Completada
11044,2026-05-25,146,Web,Cancelada
11045,2026-05-25,187,Marketplace,Completada
11046,2026-05-25,59,Web,Completada
11047,2026-05-25,295,Web,Completada
11048,2026-05-26,125,App,Completada
11049,2026-05-26,250,Web,Completada
11050,2026-05-26,240,App,Completada
11051,2026-05-26,38,Web,Completada
11052,2026-05-26,41,App,Completada
11053,2026-05-26,201,App,Completada
11054,2026-05-26,298,Web,Completada
11055,2026-05-27,124,App,Completada
11056,2026-05-27,74,Marketplace,Completada
11057,2026-05-27,293,Marketplace,Cancelada
11058,2026-05-27,89,Web,Completada
11059,2026-05-27,141,Web,Completada
11060,2026-05-27,23,App,Completada
11061,2026-05-28,160,App,Cancelada
11062,2026-05-28,239,Web,Completada
11063,2026-05-28,241,App,Completada
11064,2026-05-28,278,App,Completada
11065,2026-05-28,278,Web,Completada
11066,2026-05-28,285,App,Completada
11067,2026-05-28,69,Marketplace,Completada
11068,2026-05-28,166,Web,Completada
11069,2026-05-28,49,App,Completada
11070,2026-05-28,282,Marketplace,Completada
11071,2026-05-28,213,Marketplace,Cancelada
11072,2026-05-29,288,App,Completada
11073,2026-05-29,79,Web,Completada
11074,2026-05-29,20,Marketplace,Cancelada
11075,2026-05-29,63,Web,Completada
11076,2026-05-29,8,Web,Completada
11077,2026-05-29,31,App,Cancelada
11078,2026-05-29,29,App,Completada
11079,2026-05-30,57,App,Completada
11080,2026-05-30,24,Web,Completada
11081,2026-05-30,269,App,Completada
11082,2026-05-30,124,Web,Completada
11083,2026-05-30,20,Web,Cancelada
11084,2026-05-30,286,App,Cancelada
11085,2026-05-30,286,Marketplace,Devuelta
11086,2026-05-30,117,App,Completada
11087,2026-05-30,66,Web,Completada
11088,2026-05-30,153,App,Completada
11089,2026-05-30,218,App,Completada
11090,2026-05-30,52,App,Completada
11091,2026-05-31,56,Marketplace,Cancelada
11092,2026-05-31,28,App,Completada
11093,2026-05-31,254,App,Completada
11094,2026-05-31,16,Web,Cancelada
11095,2026-05-31,177,Web,Completada
11096,2026-05-31,53,App,Completada
11097,2026-05-31,221,Web,Completada
11098,2026-05-31,185,Marketplace,Completada
11099,2026-05-31,63,App,Completada
11100,2026-05-31,266,Web,Completada
11101,2026-06-01,146,Marketplace,Completada
11102,2026-06-01,285,Web,Completada
11103,2026-06-01,105,Web,Cancelada
11104,2026-06-01,75,App,Completada
11105,2026-06-01,188,Web,Completada
11106,2026-06-01,208,Web,Cancelada
11107,2026-06-01,97,Marketplace,Completada
11108,2026-06-01,66,App,Completada
11109,2026-06-02,283,App,Completada
11110,2026-06-02,149,App,Completada
11111,2026-06-02,239,Web,Completada
11112,2026-06-02,176,App,Completada
11113,2026-06-02,154,App,Devuelta
11114,2026-06-02,197,Marketplace,Completada
11115,2026-06-02,208,Web,Completada
11116,2026-06-02,25,Web,Completada
11117,2026-06-02,78,App,Completada
11118,2026-06-03,83,Web,Completada
11119,2026-06-03,143,Marketplace,Completada
11120,2026-06-03,247,Marketplace,Completada
11121,2026-06-03,229,App,Devuelta
11122,2026-06-03,300,Web,Completada
11123,2026-06-03,102,App,Completada
11124,2026-06-03,242,Web,Completada
11125,2026-06-03,236,Web,Completada
11126,2026-06-03,134,App,Devuelta
11127,2026-06-03,48,App,Completada
11128,2026-06-03,19,Web,Completada
11129,2026-06-03,21,Web,Completada
11130,2026-06-04,92,Web,Completada
11131,2026-06-04,179,Web,Completada
11132,2026-06-04,223,App,Completada
11133,2026-06-04,55,Web,Completada
11134,2026-06-04,203,App,Completada
11135,2026-06-04,155,Web,Completada
11136,2026-06-04,225,App,Cancelada
11137,2026-06-04,292,App,Completada
11138,2026-06-04,71,App,Completada
11139,2026-06-04,8,App,Completada
11140,2026-06-05,120,App,Completada
11141,2026-06-05,217,Web,Completada
11142,2026-06-05,100,Web,Completada
11143,2026-06-05,95,Web,Completada
11144,2026-06-05,101,Web,Completada
11145,2026-06-05,98,Web,Completada
11146,2026-06-05,203,Web,Completada
11147,2026-06-05,124,Marketplace,Completada
11148,2026-06-05,50,Web,Completada
11149,2026-06-05,261,App,Devuelta
11150,2026-06-05,55,Web,Completada
11151,2026-06-06,258,App,Completada
11152,2026-06-06,272,Marketplace,Completada
11153,2026-06-06,141,Marketplace,Completada
11154,2026-06-06,165,App,Completada
11155,2026-06-06,29,App,Completada
11156,2026-06-06,224,Web,Completada
11157,2026-06-06,164,App,Completada
11158,2026-06-06,35,App,Completada
11159,2026-06-06,215,App,Completada
11160,2026-06-06,198,Web,Completada
11161,2026-06-06,148,App,Completada
11162,2026-06-06,65,Web,Completada
11163,2026-06-07,50,App,Completada
11164,2026-06-07,206,App,Completada
11165,2026-06-07,186,Web,Completada
11166,2026-06-07,194,Web,Completada
11167,2026-06-07,49,Web,Completada
11168,2026-06-07,158,Web,Completada
11169,2026-06-07,184,App,Completada
11170,2026-06-07,248,App,Completada
11171,2026-06-07,93,Web,Cancelada
11172,2026-06-07,96,Web,Completada
11173,2026-06-07,213,App,Completada
11174,2026-06-08,3,Web,Completada
11175,2026-06-08,5,App,Completada
11176,2026-06-08,235,App,Completada
11177,2026-06-08,177,App,Cancelada
11178,2026-06-08,164,Web,Completada
11179,2026-06-09,70,Web,Completada
11180,2026-06-09,296,App,Completada
11181,2026-06-09,157,Marketplace,Completada
11182,2026-06-09,291,Web,Devuelta
11183,2026-06-09,162,Web,Completada
11184,2026-06-09,63,App,Completada
11185,2026-06-09,128,Web,Completada
11186,2026-06-10,95,App,Completada
11187,2026-06-10,160,Web,Completada
11188,2026-06-10,185,App,Completada
11189,2026-06-10,104,Web,Completada
11190,2026-06-10,212,Web,Completada
11191,2026-06-10,125,Web,Completada
11192,2026-06-10,271,App,Completada
11193,2026-06-11,154,App,Completada
11194,2026-06-11,121,App,Completada
11195,2026-06-11,88,App,Completada
11196,2026-06-11,110,App,Completada
11197,2026-06-11,2,Web,Completada
11198,2026-06-11,281,App,Completada
11199,2026-06-11,251,Web,Completada
11200,2026-06-11,41,App,Completada
11201,2026-06-11,274,App,Completada
11202,2026-06-12,87,Marketplace,Completada
11203,2026-06-12,80,Web,Completada
11204,2026-06-12,26,App,Cancelada
11205,2026-06-12,158,App,Completada
11206,2026-06-12,11,Web,Completada
11207,2026-06-12,230,Marketplace,Completada
11208,2026-06-13,4,App,Completada
11209,2026-06-13,4,Web,Completada
11210,2026-06-13,57,Web,Completada
11211,2026-06-13,140,App,Completada
11212,2026-06-13,29,Web,Completada
11213,2026-06-13,76,App,Completada
11214,2026-06-13,236,Web,Cancelada
11215,2026-06-13,118,App,Completada
11216,2026-06-13,112,Web,Completada
11217,2026-06-14,160,Marketplace,Completada
11218,2026-06-14,58,Web,Completada
11219,2026-06-14,251,Web,Completada
11220,2026-06-14,21,Web,Completada
11221,2026-06-14,197,App,Completada
11222,2026-06-14,19,App,Completada
11223,2026-06-14,162,App,Completada
11224,2026-06-14,258,Web,Completada
11225,2026-06-14,192,Web,Completada
11226,2026-06-15,134,Web,Completada
11227,2026-06-15,165,Web,Completada
11228,2026-06-15,297,App,Completada
11229,2026-06-15,237,Web,Completada
11230,2026-06-15,30,App,Completada
11231,2026-06-15,257,Web,Completada
11232,2026-06-15,2,App,Completada
11233,2026-06-15,29,,Cancelada
11234,2026-06-16,199,Web,Completada
11235,2026-06-16,160,Web,Completada
11236,2026-06-16,39,Web,Completada
11237,2026-06-16,128,App,Completada
11238,2026-06-16,179,App,Completada
11239,2026-06-16,159,App,Completada
11240,2026-06-16,61,App,Completada
11241,2026-06-16,83,Web,Completada
11242,2026-06-16,33,App,Completada
11243,2026-06-17,291,App,Completada
11244,2026-06-17,43,Marketplace,Completada
11245,2026-06-17,155,App,Completada
11246,2026-06-17,229,Web,Completada
11247,2026-06-17,141,Marketplace,Completada
11248,2026-06-17,116,Web,Completada
11249,2026-06-17,199,Web,Completada
11250,2026-06-17,5,App,Cancelada
11251,2026-06-17,103,App,Completada
11252,2026-06-18,240,App,Completada
11253,2026-06-18,232,App,Cancelada
11254,2026-06-18,87,Web,Completada
11255,2026-06-18,178,App,Completada
11256,2026-06-18,20,App,Completada
11257,2026-06-18,180,App,Completada
11258,2026-06-18,225,Web,Completada
11259,2026-06-19,104,Web,Completada
11260,2026-06-19,262,App,Completada
11261,2026-06-19,16,App,Completada
11262,2026-06-19,283,App,Completada
11263,2026-06-19,32,Web,Cancelada
11264,2026-06-19,244,Web,Completada
11265,2026-06-19,172,Web,Completada
11266,2026-06-20,19,App,Devuelta
11267,2026-06-20,117,Web,Completada
11268,2026-06-20,198,Web,Completada
11269,2026-06-20,286,App,Cancelada
11270,2026-06-20,281,App,Completada
11271,2026-06-20,102,Web,Completada
11272,2026-06-20,64,Web,Completada
11273,2026-06-20,86,App,Completada
11274,2026-06-20,91,Web,Completada
11275,2026-06-20,60,Web,Devuelta
11276,2026-06-20,121,App,Devuelta
11277,2026-06-20,155,Marketplace,Completada
11278,2026-06-21,60,App,Devuelta
11279,2026-06-21,86,Marketplace,Completada
11280,2026-06-21,224,Web,Completada
11281,2026-06-21,145,App,Completada
11282,2026-06-21,176,Marketplace,Completada
11283,2026-06-21,163,Web,Cancelada
11284,2026-06-21,235,App,Completada
11285,2026-06-21,183,Web,Completada
11286,2026-06-21,279,Marketplace,Completada
11287,2026-06-21,82,Web,Completada
11288,2026-06-22,46,Web,Cancelada
11289,2026-06-22,6,App,Completada
11290,2026-06-22,65,App,Completada
11291,2026-06-22,18,Web,Completada
11292,2026-06-22,18,App,Cancelada
11293,2026-06-22,134,Web,Completada
11294,2026-06-22,280,Web,Completada
11295,2026-06-22,210,App,Completada
11296,2026-06-23,88,Web,Cancelada
11297,2026-06-23,264,App,Completada
11298,2026-06-23,279,Web,Completada
11299,2026-06-23,136,Web,Completada
11300,2026-06-23,183,Web,Completada
11301,2026-06-23,256,Web,Completada
11302,2026-06-23,50,Web,Devuelta
11303,2026-06-23,186,Web,Completada
11304,2026-06-23,4,App,Completada
11305,2026-06-24,156,Web,Completada
11306,2026-06-24,127,App,Completada
11307,2026-06-24,122,App,Completada
11308,2026-06-24,153,App,Cancelada
11309,2026-06-24,78,Web,Completada
11310,2026-06-24,7,Web,Completada
11311,2026-06-24,121,Web,Completada
11312,2026-06-25,236,App,Completada
11313,2026-06-25,195,App,Completada
11314,2026-06-25,100,Marketplace,Completada
11315,2026-06-25,63,App,Completada
11316,2026-06-25,250,App,Completada
11317,2026-06-25,9,Web,Completada
11318,2026-06-25,224,Web,Completada
11319,2026-06-25,11,App,Cancelada
11320,2026-06-25,54,App,Completada
11321,2026-06-25,204,Web,Completada
11322,2026-06-26,4,App,Completada
11323,2026-06-26,104,App,Completada
11324,2026-06-26,55,Web,Cancelada
11325,2026-06-26,192,Marketplace,Completada
11326,2026-06-26,276,App,Completada
11327,2026-06-26,112,Web,Completada
11328,2026-06-26,57,Web,Completada
11329,2026-06-26,30,Web,Completada
11330,2026-06-26,253,App,Completada
11331,2026-06-27,120,Web,Devuelta
11332,2026-06-27,81,Web,Completada
11333,2026-06-27,86,Web,Completada
11334,2026-06-27,68,Web,Completada
11335,2026-06-27,195,App,Completada
11336,2026-06-27,294,Marketplace,Completada
11337,2026-06-27,94,App,Completada
11338,2026-06-27,13,App,Completada
11339,2026-06-27,152,Web,Cancelada
11340,2026-06-27,158,App,Completada
11341,2026-06-28,295,Web,Completada
11342,2026-06-28,176,Marketplace,Completada
11343,2026-06-28,155,App,Completada
11344,2026-06-28,201,Web,Cancelada
11345,2026-06-28,101,App,Cancelada
11346,2026-06-28,235,Marketplace,Completada
11347,2026-06-28,119,Marketplace,Completada
11348,2026-06-28,98,App,Completada
11349,2026-06-28,118,Marketplace,Completada
11350,2026-06-28,264,App,Cancelada
11351,2026-06-28,22,App,Completada
11352,2026-06-28,79,App,Completada
11353,2026-06-28,219,Web,Completada
11354,2026-06-29,131,App,Completada
11355,2026-06-29,98,Web,Completada
11356,2026-06-29,203,Web,Devuelta
11357,2026-06-29,3,App,Completada
11358,2026-06-29,122,Web,Completada
11359,2026-06-29,271,Web,Completada
11360,2026-06-29,135,Web,Completada
11361,2026-06-29,284,Marketplace,Completada
11362,2026-06-29,166,Web,Cancelada
11363,2026-06-30,241,Web,Completada
11364,2026-06-30,33,App,Cancelada
11365,2026-06-30,18,Marketplace,Completada
11366,2026-06-30,169,App,Completada
11367,2026-06-30,188,App,Completada
11368,2026-06-30,146,Web,Completada
11369,2026-06-30,91,App,Completada
11370,2026-06-30,17,Web,Completada
11371,2026-06-30,106,Web,Completada
11372,2026-06-30,285,Web,Completada
